"id","description"
"829","SPLENDIDE GRAND SUITE"
"823","SPLENDIDE SUITE"
"11990","SQUARE, DOUBLE OR TWIN BED"
"234","STANDARD"
"216","STANDARD    NO REEMBOLSABLE"
"16791","STANDARD   NONREFUNDABLE-  NON REFUNDABLE"
"219","STANDARD   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"16866","STANDARD  ESTANDAR"
"16753","STANDARD  ROOM"
"16993","STANDARD (1 BED)"
"14997","STANDARD (1)"
"14984","STANDARD (1) NON REFUNDABLE"
"16994","STANDARD (2 BEDS)"
"5025","STANDARD (TWIN O DOBLE)"
"5018","STANDARD (TWIN O DOBLE) TARIFA NO REEMBOLSABLE."
"5431","STANDARD + EXCLUSIVE DISCOUNT"
"237","STANDARD + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"16758","STANDARD 1 BED"
"12617","STANDARD 1PAX"
"12594","STANDARD 1PAX + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"1599","STANDARD APARTMENT"
"15470","STANDARD APARTMENT BB"
"15467","STANDARD APARTMENT BB NON REFUNDABLE"
"13552","STANDARD APARTMENT, 1 BEDROOM , 2 TWIN BEDS + "
"4630","STANDARD CAMA SUPLETORIA NIÑO    NO REEMBOLSABLE"
"1302","STANDARD CITY VIEW"
"14184","STANDARD CITY VIEW    NO REEMBOLSABLE"
"14201","STANDARD CITY VIEW   TARIFA EMPAQUETADA"
"12176","STANDARD CITY VIEW (1AD)"
"12169","STANDARD CITY VIEW (1AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"12145","STANDARD CITY VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"16879","STANDARD CON 2 CAMAS MATRIMONIALES"
"14042","STANDARD CONNECTING ROOM"
"404","STANDARD DOUBLE"
"11589","STANDARD DOUBLE (FOR 1 ADULTS 0 CHILDREN AND 0 INFANTS)"
"5383","STANDARD DOUBLE + EXCLUSIVE DISCOUNT|NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"5391","STANDARD DOUBLE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"15227","STANDARD DOUBLE BB   NON REFUNDABLE"
"15224","STANDARD DOUBLE BB   PACKAGE   NON REFUNDABLE"
"11509","STANDARD DOUBLE BB  PACKAGE  NON REFUNDABLE"
"15223","STANDARD DOUBLE BB NR"
"11550","STANDARD DOUBLE CITY VIEW"
"13753","STANDARD DOUBLE CLUB ROOM (FULL DOUBLE BED)"
"13755","STANDARD DOUBLE CLUB ROOM (FULL DOUBLE BED) (QUEEN SIZE BED)"
"13994","STANDARD DOUBLE FAMILY ROOM (FULL DOUBLE BED)"
"11531","STANDARD DOUBLE INTERIOR VIEW"
"882","STANDARD DOUBLE OR TWIN"
"258","STANDARD DOUBLE OR TWIN ROOM"
"865","STANDARD DOUBLE OR TWIN ROOM    NO REEMBOLSABLE"
"14671","STANDARD DOUBLE OR TWIN ROOM   BREAKFAST INCLUDED IN THE PRICE"
"10833","STANDARD DOUBLE OR TWIN ROOM   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE"
"874","STANDARD DOUBLE OR TWIN ROOM   TARIFA EMPAQUETADA"
"878","STANDARD DOUBLE OR TWIN ROOM   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"10801","STANDARD DOUBLE OR TWIN ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE"
"13490","STANDARD DOUBLE OR TWIN ROOM , 1 DOUBLE BED"
"13497","STANDARD DOUBLE OR TWIN ROOM , 1 DOUBLE BED + "
"13506","STANDARD DOUBLE OR TWIN ROOM , 1 TWIN BED + "
"13491","STANDARD DOUBLE OR TWIN ROOM , 2 TWIN BEDS"
"13402","STANDARD DOUBLE OR TWIN ROOM , 2 TWIN BEDS + "
"12128","STANDARD DOUBLE OR TWIN ROOM (1 DOUBLE BED)"
"1285","STANDARD DOUBLE OR TWIN ROOM (2 ADULTS  1 CHILD)"
"1580","STANDARD DOUBLE OR TWIN ROOM (2 ADULTS + 1 CHILD)"
"894","STANDARD DOUBLE OR TWIN ROOM (2 TWIN BEDS OR 1 DOUBLE BED)"
"12129","STANDARD DOUBLE OR TWIN ROOM (2 TWIN BEDS)"
"13802","STANDARD DOUBLE OR TWIN ROOM (GARDEN VIEW)"
"13859","STANDARD DOUBLE OR TWIN ROOM (POOL VIEW)"
"13363","STANDARD DOUBLE OR TWIN ROOM (STREET VIEW) , 1 QUEEN BED + "
"13364","STANDARD DOUBLE OR TWIN ROOM (STREET VIEW) , 2 TWIN BEDS + "
"707","STANDARD DOUBLE OR TWIN ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"10852","STANDARD DOUBLE OR TWIN ROOM 1 DOUBLE BED NONSMOKING"
"11304","STANDARD DOUBLE OR TWIN ROOM NONREFUNDABLE"
"5520","STANDARD DOUBLE OR TWIN ROOM WITH BALCONY"
"14074","STANDARD DOUBLE OR TWIN ROOM WITH BALCONY AND SHARED BATHROOM   NON REFUNDABLE"
"14078","STANDARD DOUBLE OR TWIN ROOM WITH BALCONY AND SHARED BATHROOM   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE"
"2902","STANDARD DOUBLE OR TWIN ROOM, ACCESSIBLE"
"1064","STANDARD DOUBLE OR TWIN ROOM, GARDEN VIEW"
"2924","STANDARD DOUBLE OR TWIN ROOM, RIVER VIEW"
"6307","STANDARD DOUBLE OR TWIN ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%"
"6278","STANDARD DOUBLE OR TWIN ROOM,1 QUEEN BED,NONSMOKING"
"6280","STANDARD DOUBLE OR TWIN ROOM,1 QUEEN BED,NONSMOKING + SAVE10%"
"6279","STANDARD DOUBLE OR TWIN ROOM,1 TWIN BED,NONSMOKING"
"6281","STANDARD DOUBLE OR TWIN ROOM,1 TWIN BED,NONSMOKING + SAVE10%"
"6306","STANDARD DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%"
"15226","STANDARD DOUBLE QUEEN BB   PACKAGE   NON REFUNDABLE"
"11520","STANDARD DOUBLE QUEEN BB  PACKAGE  NON REFUNDABLE"
"259","STANDARD DOUBLE ROOM"
"14265","STANDARD DOUBLE ROOM    NO REEMBOLSABLE"
"15271","STANDARD DOUBLE ROOM   BB"
"15265","STANDARD DOUBLE ROOM   BB   SPECIAL OFFER"
"13248","STANDARD DOUBLE ROOM   NON REFUNDABLE"
"13695","STANDARD DOUBLE ROOM   NON REFUNDABLE   HALF BOARD INCLUDED"
"15164","STANDARD DOUBLE ROOM   NON REFUNDABLE 10%"
"15147","STANDARD DOUBLE ROOM   NON REFUNDABLE BB"
"15248","STANDARD DOUBLE ROOM   RO"
"15242","STANDARD DOUBLE ROOM   RO   SPECIAL OFFER"
"11368","STANDARD DOUBLE ROOM  BREAKFAST INCLUDED IN THE PRICE"
"11362","STANDARD DOUBLE ROOM  SINGLE OCCUPANCY  BREAKFAST INCLUDED IN THE PRICE"
"13391","STANDARD DOUBLE ROOM , 1 DOUBLE BED"
"13357","STANDARD DOUBLE ROOM , 1 DOUBLE BED + "
"13658","STANDARD DOUBLE ROOM , 1 QUEEN BED"
"13619","STANDARD DOUBLE ROOM , 1 QUEEN BED + "
"13659","STANDARD DOUBLE ROOM , 2 TWIN BEDS"
"1421","STANDARD DOUBLE ROOM ( BREAKFAST )"
"1425","STANDARD DOUBLE ROOM ( FULL BOARD )"
"1423","STANDARD DOUBLE ROOM ( HALF BOARD )"
"1407","STANDARD DOUBLE ROOM ( NONE )"
"2106","STANDARD DOUBLE ROOM (2+0)"
"13849","STANDARD DOUBLE ROOM (FULL DOUBLE BED AND SINGLE BED)"
"13814","STANDARD DOUBLE ROOM (FULL DOUBLE BED AND SINGLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY)"
"13720","STANDARD DOUBLE ROOM (FULL DOUBLE BED)"
"13726","STANDARD DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY)"
"14080","STANDARD DOUBLE ROOM (FULL DOUBLE BED) (EXTERNAL PRIVATE BATHROOM)"
"13752","STANDARD DOUBLE ROOM (FULL DOUBLE BED) (QUEEN SIZE BED)"
"13730","STANDARD DOUBLE ROOM (FULL DOUBLE BED) (SMALL)"
"13785","STANDARD DOUBLE ROOM (GARDEN VIEW)"
"11905","STANDARD DOUBLE ROOM (RENOVATED 1 DOUBLE BED SWEET BED)"
"11895","STANDARD DOUBLE ROOM (RENOVATED 1 DOUBLE BED SWEET BED) NONREFUNDABLE"
"13716","STANDARD DOUBLE ROOM (SHARED BATHROOM) (FULL DOUBLE BED)"
"13717","STANDARD DOUBLE ROOM (TWIN BEDS)"
"13912","STANDARD DOUBLE ROOM (TWIN BEDS) (BED TYPE IS SUBJECT TO AVAILABILITY)"
"14120","STANDARD DOUBLE ROOM (TWIN BEDS) (SMOKING)"
"6334","STANDARD DOUBLE ROOM (WITH MASSAGING JET SHOWER),1 QUEEN BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
"9188","STANDARD DOUBLE ROOM (WITH MASSAGING JET SHOWER),1 QUEEN BED,NONSMOKING + MEMBER’S PRICE: 10%"
"12300","STANDARD DOUBLE ROOM 1 OR 2 BEDS"
"11460","STANDARD DOUBLE ROOM 1 QUEEN BED"
"11432","STANDARD DOUBLE ROOM 1 QUEEN BED NONREFUNDABLE"
"1188","STANDARD DOUBLE ROOM 2 PEOPLE"
"12123","STANDARD DOUBLE ROOM ADAPTED FOR REDUCED MOBILITY WITH 1 DOUBLE BED"
"14361","STANDARD DOUBLE ROOM ADAPTED FOR REDUCED MOBILITY WITH 1 DOUBLE BED    NO REEMBOLSABLE"
"15154","STANDARD DOUBLE ROOM BB"
"11228","STANDARD DOUBLE ROOM FOR 1 PERSON"
"2109","STANDARD DOUBLE ROOM GARDEN VIEW (2+0)"
"13606","STANDARD DOUBLE ROOM NON REFUNDABLE"
"13301","STANDARD DOUBLE ROOM RO"
"13315","STANDARD DOUBLE ROOM SGL USE"
"13748","STANDARD DOUBLE ROOM WITH BALCONY (FULL DOUBLE BED)"
"14142","STANDARD DOUBLE ROOM WITH GARDEN VIEW (FULL DOUBLE BED)"
"5468","STANDARD DOUBLE ROOM WITH QUEEN SIZE BED"
"6303","STANDARD DOUBLE ROOM, 1 DOUBLE BED,NONSMOKING"
"2901","STANDARD DOUBLE ROOM, 1 DOUBLE OR 2 TWIN BEDS"
"1187","STANDARD DOUBLE ROOM, 1 KING BED"
"1185","STANDARD DOUBLE ROOM, 2 TWIN BEDS"
"6413","STANDARD DOUBLE ROOM, BATHTUB,1 DOUBLE BED,NONSMOKING + SAVE10%"
"1358","STANDARD DOUBLE ROOM, CITY VIEW"
"6660","STANDARD DOUBLE ROOM, COURTYARD VIEW,1 DOUBLE BED,NONSMOKING"
"6638","STANDARD DOUBLE ROOM, COURTYARD VIEW,1 DOUBLE BED,NONSMOKING + SAVE15%"
"6627","STANDARD DOUBLE ROOM, COURTYARD VIEW,1 DOUBLE BED,NONSMOKING + SAVE16%"
"13615","STANDARD DOUBLE ROOM, ENSUITE , 1 KING BED + "
"6300","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING"
"8714","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE"
"8723","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE 11%"
"6384","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%"
"6554","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%"
"6340","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE21%"
"9258","STANDARD DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE9%"
"6417","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING"
"6354","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE"
"6644","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE"
"6649","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"8804","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 11%"
"6490","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE10%"
"6491","STANDARD DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE11%"
"6385","STANDARD DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%"
"6341","STANDARD DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE21%"
"9259","STANDARD DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE9%"
"1574","STANDARD DOUBLE ROOM."
"15222","STANDARD DOUBLE SGL USE BB"
"15218","STANDARD DOUBLE SGL USE BB NR"
"15413","STANDARD DOUBLE SINGLE USE ROOM"
"15417","STANDARD DOUBLE SINGLE USE ROOM   BB"
"15412","STANDARD DOUBLE SINGLE USE ROOM   BB   NON REFUNDABLE"
"15401","STANDARD DOUBLE SINGLE USE ROOM   RO   NON REFUNDABLE"
"13962","STANDARD DOUBLE STUDIO (FULL DOUBLE BED)"
"16910","STANDARD DOUBLE SUITE"
"12802","STANDARD DOUBLE/TWIN ROOM"
"1158","STANDARD DOUBLE/TWIN ROOM BB"
"1151","STANDARD DOUBLE/TWIN ROOM BB   EARLY BOOKING"
"1148","STANDARD DOUBLE/TWIN ROOM BB   EARLY BOOKING    NON REFUNDABLE"
"1152","STANDARD DOUBLE/TWIN ROOM BB   MIN STAY 210"
"1147","STANDARD DOUBLE/TWIN ROOM BB   MINIMUM STAY"
"1153","STANDARD DOUBLE/TWIN ROOM BB   NON REFUNDABLE"
"15125","STANDARD DOUBLE/TWIN ROOM BB   SPECIAL OFFER"
"15108","STANDARD DOUBLE/TWIN ROOM BB   SPECIAL OFFER   NON REFUNDABLE"
"1491","STANDARD DOUBLE/TWIN ROOM FB"
"1169","STANDARD DOUBLE/TWIN ROOM FB   EARLY BOOKING"
"1165","STANDARD DOUBLE/TWIN ROOM FB   EARLY BOOKING   NON REFUNDABLE"
"1170","STANDARD DOUBLE/TWIN ROOM FB   MIN STAY 210"
"1166","STANDARD DOUBLE/TWIN ROOM FB   MINIMUM STAY"
"1168","STANDARD DOUBLE/TWIN ROOM FB   NON REFUNDABLE"
"1486","STANDARD DOUBLE/TWIN ROOM HB"
"1163","STANDARD DOUBLE/TWIN ROOM HB   EARLY BOOKING"
"1159","STANDARD DOUBLE/TWIN ROOM HB   EARLY BOOKING   NON REFUNDABLE"
"1161","STANDARD DOUBLE/TWIN ROOM HB   MIN STAY 210"
"1160","STANDARD DOUBLE/TWIN ROOM HB   MINIMUM STAY"
"1162","STANDARD DOUBLE/TWIN ROOM HB   NON REFUNDABLE"
"846","STANDARD DOUBLE/TWIN ROOM RO"
"1144","STANDARD DOUBLE/TWIN ROOM RO   EARLY BOOKING"
"1141","STANDARD DOUBLE/TWIN ROOM RO   EARLY BOOKING    NON REFUNDABLE"
"1143","STANDARD DOUBLE/TWIN ROOM RO   MIN STAY 210"
"1140","STANDARD DOUBLE/TWIN ROOM RO   MINIMUM STAY"
"1145","STANDARD DOUBLE/TWIN ROOM RO   NON REFUNDABLE"
"15100","STANDARD DOUBLE/TWIN ROOM RO   SPECIAL OFFER"
"15087","STANDARD DOUBLE/TWIN ROOM RO   SPECIAL OFFER   NON REFUNDABLE"
"13316","STANDARD DOUBLE/TWIN ROOM SGL USE"
"12843","STANDARD DOUBLE/TWIN WITH EXTRA BED"
"218","STANDARD EXTERIOR    NO REEMBOLSABLE"
"15349","STANDARD FAMILIAR ROOM   BB"
"15339","STANDARD FAMILIAR ROOM   RO"
"15261","STANDARD INDIVIDUAL ROOM   BB"
"15256","STANDARD INDIVIDUAL ROOM   BB   SPECIAL OFFER"
"15249","STANDARD INDIVIDUAL ROOM   RO"
"15243","STANDARD INDIVIDUAL ROOM   RO   SPECIAL OFFER"
"13886","STANDARD INTERIOR ROOM"
"13775","STANDARD INTERIOR ROOM NON REFUNDABLE"
"13945","STANDARD INTERIOR STUDIO"
"13839","STANDARD INTERIOR STUDIO NON REFUNDABLE"
"1352","STANDARD INTERIOR WITH WHIRLPOOL TUB"
"13966","STANDARD JUNIOR SUITE"
"4771","STANDARD JUNIORSUITE JUNIOR SUITE STANDARD-  NO REEMBOLSABLE"
"16811","STANDARD KING ROOM"
"610","STANDARD NEW STYLE   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"15396","STANDARD ONE BEDROOM APARTMENT BB"
"15382","STANDARD ONE BEDROOM APARTMENT BB   NRF"
"15390","STANDARD ONE BEDROOM APARTMENT RO"
"15378","STANDARD ONE BEDROOM APARTMENT RO   NRF"
"15353","STANDARD POOL AND GARDEN   NON REFUNDABLE BB"
"15356","STANDARD POOL AND GARDEN ROOM BB"
"14040","STANDARD QUADRUPLE FAMILY ROOM"
"14091","STANDARD QUADRUPLE ROOM"
"14092","STANDARD QUADRUPLE ROOM (FULL DOUBLE BED)"
"14083","STANDARD QUADRUPLE ROOM (SHARED BATHROOM)"
"13759","STANDARD QUADRUPLE ROOM NON REFUNDABLE"
"60","STANDARD QUARTO"
"12520","STANDARD QUEEN"
"11425","STANDARD QUEEN NON REFUNDABLE"
"16850","STANDARD QUEEN ROOM"
"11499","STANDARD QUEEN ROOM  BREAKFAST INCLUDED IN THE PRICE"
"12559","STANDARD RENOVATED ROOM WITH 2 SINGLE BEDS"
"15358","STANDARD RIVER   NON REFUNDABLE BB"
"15402","STANDARD RIVER VIEW"
"15387","STANDARD RIVER VIEW   NRF"
"15359","STANDARD RIVER VIEW BB"
"15397","STANDARD RIVER VIEW RO"
"15383","STANDARD RIVER VIEW RO   NRF"
"338","STANDARD ROOM"
"152","STANDARD ROOM    NO REEMBOLSABLE"
"1112","STANDARD ROOM   3 PEOPLE"
"6213","STANDARD ROOM   3 PEOPLE    NO REEMBOLSABLE"
"3295","STANDARD ROOM   3 PEOPLE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"13349","STANDARD ROOM   NON REFUNDABLE"
"2830","STANDARD ROOM   PACKAGE RATE"
"12831","STANDARD ROOM   SINGLE USE"
"150","STANDARD ROOM   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"155","STANDARD ROOM   TARIFA NO REEMBOLSABLE. NO ACEPTA MODIFICACIONES"
"11471","STANDARD ROOM  NON REFUNDABLE"
"13620","STANDARD ROOM , 1 DOUBLE BED + "
"1541","STANDARD ROOM ( 2 ADULTS)"
"3096","STANDARD ROOM ( 2 ADULTS)    NO REEMBOLSABLE"
"12555","STANDARD ROOM (1 QUEEN BED)"
"1321","STANDARD ROOM (2 ADULTS)"
"2904","STANDARD ROOM (2 ADULTS)."
"12554","STANDARD ROOM (2 QUEEN BEDS)"
"3298","STANDARD ROOM (2AD+1CH)"
"611","STANDARD ROOM (2AD+1CH)    NO REEMBOLSABLE"
"609","STANDARD ROOM (2AD+1CH)   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"3294","STANDARD ROOM (2AD+1CH) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"3313","STANDARD ROOM (3AD)"
"3307","STANDARD ROOM (3AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"14268","STANDARD ROOM (BALCONY)"
"1529","STANDARD ROOM (EXTRA BED 2 ADULTS + 1 CHILD)"
"1536","STANDARD ROOM (EXTRA BED 3 ADULTS)"
"1965","STANDARD ROOM (FOR 2 ADULTS, 0 CHILDREN AND 0 INFANTS)"
"13762","STANDARD ROOM (GARDEN VIEW)"
"13795","STANDARD ROOM (POOL VIEW)"
"16819","STANDARD ROOM (QUEEN), PRIVATE BATHROOM   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"13713","STANDARD ROOM (SHARED BATHROOM)"
"13360","STANDARD ROOM (STREETVIEW)   NON REFUNDABLE"
"13723","STANDARD ROOM + "
"5548","STANDARD ROOM + EXCLUSIVE DISCOUNT"
"15155","STANDARD ROOM + EXTRA BED"
"129","STANDARD ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"12190","STANDARD ROOM 1ADULT"
"11493","STANDARD ROOM BB"
"15259","STANDARD ROOM BB   NON REFUNDABLE"
"14167","STANDARD ROOM BB   NRF"
"11500","STANDARD ROOM BB  NON REFUNDABLE"
"13779","STANDARD ROOM CITY VIEW"
"13756","STANDARD ROOM CITY VIEW NON REFUNDABLE"
"10812","STANDARD ROOM DOUBLE"
"13715","STANDARD ROOM DOUBLE BED"
"13929","STANDARD ROOM DOUBLE BED CITY VIEW"
"13813","STANDARD ROOM DOUBLE BED CITY VIEW NON REFUNDABLE"
"13714","STANDARD ROOM DOUBLE BED NON REFUNDABLE"
"15202","STANDARD ROOM FB"
"16830","STANDARD ROOM FLASH SALE"
"16949","STANDARD ROOM FOR DISABLED GUESTS WITH 1 DOUBLE BED"
"14036","STANDARD ROOM GARDEN VIEW"
"14031","STANDARD ROOM GARDEN VIEW NON REFUNDABLE"
"15190","STANDARD ROOM HB"
"3678","STANDARD ROOM NON REFUNDABLE"
"15093","STANDARD ROOM NREF BB"
"13837","STANDARD ROOM QUEEN SIZE BED"
"13805","STANDARD ROOM QUEEN SIZE BED NON REFUNDABLE"
"14048","STANDARD ROOM RIVER VIEW"
"14047","STANDARD ROOM RIVER VIEW NON REFUNDABLE"
"11503","STANDARD ROOM RO"
"14161","STANDARD ROOM RO   NRF"
"13846","STANDARD ROOM SUPERIOR FLOOR"
"13810","STANDARD ROOM SUPERIOR FLOOR NON REFUNDABLE"
"12195","STANDARD ROOM WITH 1 DOUBLE BED SWEET BED"
"14397","STANDARD ROOM WITH 1 DOUBLE BED SWEET BED    NO REEMBOLSABLE"
"128","STANDARD ROOM WITH 1 QUEEN SIZE BED"
"127","STANDARD ROOM WITH 2 SINGLE BED"
"12194","STANDARD ROOM WITH 2 SINGLE BEDS SWEET BED"
"14396","STANDARD ROOM WITH 2 SINGLE BEDS SWEET BED    NO REEMBOLSABLE"
"12185","STANDARD ROOM WITH A DOUBLE BED"
"13763","STANDARD ROOM WITH BALCONY"
"13743","STANDARD ROOM WITH BALCONY NON REFUNDABLE"
"536","STANDARD ROOM WITH EXTRA BED"
"551","STANDARD ROOM WITH EXTRA BED   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"534","STANDARD ROOM WITH EXTRA BED (2 ADULTS + 1 CHILD)"
"552","STANDARD ROOM WITH EXTRA BED (2 ADULTS + 1 CHILD)    NO REEMBOLSABLE"
"550","STANDARD ROOM WITH EXTRA BED (2 ADULTS + 1 CHILD)   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"531","STANDARD ROOM WITH EXTRA BED (2 ADULTS + 1 CHILD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"533","STANDARD ROOM WITH EXTRA BED + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"16946","STANDARD ROOM WITH ONE DOUBLE BED"
"12167","STANDARD ROOM WITH ONE QUEEN SIZE BED"
"14203","STANDARD ROOM WITH ONE QUEEN SIZE BED    NO REEMBOLSABLE"
"14222","STANDARD ROOM WITH ONE QUEEN SIZE BED   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"15308","STANDARD ROOM WITH STREET VIEW   NON REFUNDABLE BB"
"15292","STANDARD ROOM WITH STREET VIEW   NON REFUNDABLE RO"
"15322","STANDARD ROOM WITH STREET VIEW BB"
"15306","STANDARD ROOM WITH STREET VIEW RO"
"13818","STANDARD ROOM WITH TERRACE"
"13792","STANDARD ROOM WITH TERRACE NON REFUNDABLE"
"12184","STANDARD ROOM WITH TWIN BEDS"
"14218","STANDARD ROOM WITH TWIN BEDS    NO REEMBOLSABLE"
"494","STANDARD ROOM WITH TWIN BEDS AND SOFA BED"
"535","STANDARD ROOM WITH VIEW"
"532","STANDARD ROOM WITH VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"13847","STANDARD ROOM WITH VIEWS"
"158","STANDARD ROOM WITH VIEWS    NO REEMBOLSABLE"
"156","STANDARD ROOM WITH VIEWS   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"131","STANDARD ROOM WITH VIEWS + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"13885","STANDARD ROOM WITH VIEWS NON REFUNDABLE"
"8914","STANDARD ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 DOUBLE SOFA BED,NONSMOKING"
"8894","STANDARD ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 DOUBLE SOFA BED,NONSMOKING + BOOK NOW AND SAVE"
"6337","STANDARD ROOM, 1 DOUBLE BED,NONSMOKING"
"8882","STANDARD ROOM, 1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE"
"1082","STANDARD ROOM, 1 KING BED"
"6398","STANDARD ROOM, 1 KING BED,NONSMOKING"
"1080","STANDARD ROOM, 1 QUEEN BED"
"1267","STANDARD ROOM, 1 QUEEN BED WITH SOFA BED"
"1081","STANDARD ROOM, 2 TWIN BEDS"
"6302","STANDARD ROOM, 2 TWIN BEDS,NONSMOKING"
"1542","STANDARD ROOM, BALCONY, CITY VIEW (2 ADULTS)"
"1585","STANDARD ROOM, COURTYARD VIEW"
"6411","STANDARD ROOM,1 DOUBLE BED,NONSMOKING"
"6498","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE"
"6716","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE"
"6379","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
"9276","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 10%"
"6497","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%"
"6500","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%"
"6322","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + SAVE19%"
"8604","STANDARD ROOM,1 DOUBLE BED,NONSMOKING + SAVE25%"
"6410","STANDARD ROOM,2 TWIN BEDS,NONSMOKING"
"6499","STANDARD ROOM,2 TWIN BEDS,NONSMOKING + BOOK EARLY AND SAVE"
"6496","STANDARD ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%"
"6501","STANDARD ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%"
"6323","STANDARD ROOM,2 TWIN BEDS,NONSMOKING + SAVE19%"
"8605","STANDARD ROOM,2 TWIN BEDS,NONSMOKING + SAVE25%"
"2233","STANDARD ROOM."
"1466","STANDARD ROOM(CITY VIEW)"
"11597","STANDARD SINGLE BB"
"11572","STANDARD SINGLE BB NRF"
"13974","STANDARD SINGLE FAMILY ROOM"
"14050","STANDARD SINGLE FAMILY ROOM NON REFUNDABLE"
"14055","STANDARD SINGLE FAMILY ROOM WITH STREET VIEW"
"11626","STANDARD SINGLE HB"
"13968","STANDARD SINGLE JUNIOR SUITE"
"11585","STANDARD SINGLE RO"
"11553","STANDARD SINGLE RO NRF"
"13517","STANDARD SINGLE ROOM"
"13493","STANDARD SINGLE ROOM , 1 DOUBLE BED + "
"13392","STANDARD SINGLE ROOM , 1 QUEEN BED + "
"13618","STANDARD SINGLE ROOM , 1 TWIN BED + "
"13492","STANDARD SINGLE ROOM , 2 TWIN BEDS + "
"12120","STANDARD SINGLE ROOM (1 DOUBLE BED)"
"12121","STANDARD SINGLE ROOM (2 TWIN BEDS)"
